MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,50,7585,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,OneFam,One_and_Half_Fin,Fair,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Fair,Mn,Unf,7,Unf,0,810,810,GasA,Fair,Y,FuseA,1002,454,1456,1,1,1,0,4,1,7,Typ,1,Detchd,Unf,1,280,Typical,Partial_Pavement,0,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,WD ,Normal,91.5,-93.658506,42.022824
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Average,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85,Typical,CBlock,Typical,No,GLQ,3,Unf,0,40,1298,GasA,Typical,Y,SBrkr,1298,0,1298,1,0,2,0,3,1,5,Typ,1,Attchd,Unf,2,403,Typical,Paved,165,26,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,180,-93.685537,42.032082
Two_Story_1946_and_Newer,Residential_Low_Density,80,9554,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Average,1993,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,125,Typical,PConc,Typical,No,GLQ,3,Unf,0,397,777,GasA,Excellent,Y,SBrkr,1065,846,1911,0,0,2,1,3,1,8,Typ,1,Attchd,RFn,2,471,Typical,Paved,182,81,0,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Normal,215,-93.68218,42.030933
Duplex_All_Styles_and_Ages,Residential_Low_Density,73,9069,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,Duplex,SFoyer,Very_Good,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0,Good,PConc,Typical,Av,LwQ,4,GLQ,1083,0,1344,GasA,Good,Y,SBrkr,1440,0,1440,2,0,2,0,2,2,8,Typ,0,Attchd,Unf,4,920,Typical,Paved,288,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,224.5,-93.6801515,42.0315156
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,11645,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Av,GLQ,3,Unf,0,434,1734,GasA,Excellent,Y,SBrkr,1734,0,1734,1,0,2,0,3,1,7,Typ,0,Attchd,Fin,2,660,Typical,Paved,160,24,0,0,0,0,No_Pool,No_Fence,None,0,1,2006,WD ,Normal,260,-93.689067,42.024481
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,9316,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,140,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,1558,1614,GasA,Excellent,Y,SBrkr,1614,0,1614,0,0,2,0,3,1,7,Typ,1,Attchd,Fin,2,576,Typical,Paved,100,45,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Normal,225,-93.688934,42.023308
Two_Story_1946_and_Newer,Residential_Low_Density,78,9316,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,532,Typical,PConc,Typical,Av,Unf,7,Unf,0,784,784,GasA,Excellent,Y,SBrkr,784,812,1596,0,0,2,1,3,1,6,Typ,0,Attchd,RFn,2,610,Typical,Paved,144,45,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,181,-93.688929,42.023138
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,36500,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,Inside,Mod,Clear_Creek,Norm,Norm,OneFam,One_Story,Average,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621,Good,CBlock,Typical,Av,Rec,6,Unf,0,812,1624,GasA,Fair,Y,SBrkr,1582,0,1582,0,1,2,0,4,1,7,Typ,0,Attchd,Unf,2,390,Typical,Dirt_Gravel,168,198,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,190,-93.681349,42.028168
Split_or_Multilevel,Residential_Low_Density,0,21453,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,CulDSac,Sev,Clear_Creek,Norm,Norm,OneFam,SLvl,Average,1969,1969,Flat,Metal,Plywood,Plywood,None,0,Typical,CBlock,Typical,Gd,ALQ,1,Unf,0,0,938,GasA,Excellent,Y,SBrkr,988,0,988,1,0,1,0,1,1,4,Typ,2,Attchd,Unf,2,540,Typical,Paved,0,130,0,130,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,180,-93.68209499999999,42.025573
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,62,70761,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,Inside,Mod,Clear_Creek,Norm,Norm,OneFam,One_Story,Average,1975,1975,Gable,WdShngl,Plywood,Plywood,None,0,Typical,CBlock,Typical,Gd,ALQ,1,Unf,0,878,1533,GasA,Typical,Y,SBrkr,1533,0,1533,1,0,2,0,2,1,5,Typ,2,Attchd,Unf,2,576,Typical,Paved,200,54,0,0,0,0,No_Pool,No_Fence,None,0,12,2006,WD ,Normal,280,-93.683877,42.02438
Split_Foyer,Residential_Low_Density,57,8846,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,SFoyer,Average,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Av,GLQ,3,Unf,0,572,870,GasA,Excellent,Y,SBrkr,914,0,914,0,0,1,0,2,1,5,Typ,0,Detchd,Unf,2,576,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,148,-93.691896,42.022227
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,95,13015,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Above_Average,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0,Good,PConc,Typical,No,Unf,7,Unf,0,1100,1100,GasA,Excellent,Y,SBrkr,1100,0,1100,0,0,1,1,3,1,5,Typ,0,Attchd,RFn,2,462,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,145,-93.691873,42.022077
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8685,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,579,1425,GasA,Excellent,Y,SBrkr,1425,0,1425,1,0,2,0,3,1,5,Typ,0,Attchd,RFn,2,591,Typical,Paved,0,130,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,193,-93.690363,42.0209
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,43,13568,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,ALQ,1,Unf,0,274,990,GasA,Excellent,Y,SBrkr,990,0,990,0,1,1,0,3,1,5,Typ,0,Attchd,Unf,2,576,Typical,Paved,224,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,156,-93.692005,42.019047
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,9100,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,244,Typical,PConc,Typical,Av,GLQ,3,Unf,0,125,1525,GasA,Excellent,Y,SBrkr,1525,0,1525,1,0,2,0,3,1,6,Typ,0,Attchd,RFn,2,541,Typical,Paved,219,36,0,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Normal,235,-93.692606,42.018043
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,10264,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183,Typical,PConc,Typical,Av,ALQ,1,Unf,0,426,1588,GasA,Excellent,Y,SBrkr,1588,0,1588,0,0,2,0,3,1,6,Typ,0,Attchd,RFn,2,472,Typical,Paved,158,29,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,WD ,Normal,214,-93.690215,42.017631
Two_Story_1946_and_Newer,Residential_Low_Density,72,13426,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,57,951,GasA,Excellent,Y,SBrkr,951,828,1779,1,0,2,1,3,1,7,Typ,1,Attchd,Fin,2,586,Typical,Paved,208,107,0,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Normal,217,-93.689083,42.017929
Two_Story_1946_and_Newer,Residential_Low_Density,65,14006,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,144,Typical,PConc,Typical,No_Basement,Unf,7,Unf,0,936,936,GasA,Excellent,Y,SBrkr,936,840,1776,0,0,2,1,3,1,7,Typ,1,Attchd,RFn,2,474,Typical,Paved,144,96,0,0,0,0,No_Pool,No_Fence,None,0,2,2006,WD ,Normal,192.5,-93.691243,42.016217
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,118,13704,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,150,Typical,PConc,Typical,No,Unf,7,Unf,0,1541,1541,GasA,Excellent,Y,SBrkr,1541,0,1541,0,0,2,0,3,1,6,Typ,1,Attchd,RFn,3,843,Typical,Paved,468,81,0,0,0,0,No_Pool,No_Fence,None,0,1,2006,WD ,Normal,205,-93.688577,42.016913
Split_or_Multilevel,Residential_Low_Density,55,10780,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,SLvl,Average,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,Av,ALQ,1,Unf,0,428,911,GasA,Good,Y,SBrkr,954,0,954,0,0,1,0,3,1,6,Typ,0,Detchd,Unf,2,576,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,132.5,-93.686629,42.021388
Two_Story_1946_and_Newer,Residential_Low_Density,50,8340,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Above_Average,1977,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,62,Typical,CBlock,Typical,Av,GLQ,3,Unf,0,166,675,GasA,Typical,Y,SBrkr,686,702,1388,0,0,1,1,3,1,6,Typ,0,Attchd,Unf,1,317,Typical,Paved,406,36,0,0,0,0,No_Pool,No_Fence,None,0,12,2006,WD ,Normal,157.5,-93.686825,42.020145
Split_or_Multilevel,Residential_Low_Density,42,10385,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,SLvl,Above_Average,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,123,Typical,CBlock,Good,Av,ALQ,1,LwQ,400,0,995,GasA,Typical,Y,SBrkr,1282,0,1282,0,1,2,0,3,1,6,Typ,0,Detchd,Unf,3,672,Typical,Paved,386,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,174,-93.687158,42.02007
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,69,9920,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Above_Average,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0,Typical,CBlock,Typical,Gd,ALQ,1,Unf,0,448,971,GasA,Typical,Y,SBrkr,971,0,971,0,0,1,1,3,1,5,Typ,1,Attchd,Unf,1,300,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,128.5,-93.684982,42.019697
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,120,9560,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0,Good,CBlock,Typical,Mn,Rec,6,Unf,0,504,864,GasA,Excellent,Y,SBrkr,864,0,864,0,0,1,0,3,1,5,Typ,0,Attchd,RFn,1,288,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,128.5,-93.683468,42.021811
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7200,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Very_Good,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,427,864,GasA,Excellent,Y,SBrkr,864,0,864,0,0,1,0,3,1,5,Typ,0,Detchd,Unf,1,297,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,3,2006,WD ,Normal,119.9,-93.682979,42.020998
Two_Story_1946_and_Newer,Residential_Low_Density,90,11367,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,210,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,133,1065,GasA,Excellent,Y,SBrkr,1091,898,1989,1,0,2,1,3,1,7,Typ,1,Attchd,Fin,2,586,Typical,Paved,199,60,0,0,0,0,No_Pool,No_Fence,None,0,11,2006,WD ,Normal,255,-93.687703,42.01834
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,14781,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178,Typical,PConc,Typical,Gd,Unf,7,Unf,0,1753,1753,GasA,Excellent,Y,SBrkr,1787,0,1787,0,0,2,0,3,1,7,Typ,1,Attchd,RFn,3,748,Typical,Paved,198,150,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,WD ,Normal,275,-93.685697,42.018188
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8125,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,Stone,295,Typical,PConc,Typical,No,GLQ,3,Unf,0,668,1654,GasA,Excellent,Y,SBrkr,1654,0,1654,1,0,2,0,3,1,6,Typ,0,Attchd,Unf,3,900,Typical,Paved,0,136,0,0,0,0,No_Pool,No_Fence,None,0,2,2006,WD ,Normal,230,-93.685571,42.016979
Two_Story_1946_and_Newer,Residential_Low_Density,67,10566,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,261,Typical,PConc,Typical,Av,GLQ,3,Unf,0,170,1090,GasA,Excellent,Y,SBrkr,1090,1124,2214,1,0,2,1,3,1,8,Typ,1,Attchd,Fin,3,646,Typical,Paved,197,80,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,268.5,-93.683718,42.016904
Two_Story_1946_and_Newer,Residential_Low_Density,0,21533,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,FR2,Gtl,College_Creek,Feedr,Norm,OneFam,Two_Story,Average,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,1065,1065,GasA,Excellent,Y,SBrkr,1065,984,2049,0,0,2,1,4,1,9,Typ,1,Attchd,Unf,2,467,Typical,Paved,120,48,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,WD ,Normal,210.9,-93.679147,42.01869
Two_Story_1946_and_Newer,Residential_Low_Density,90,11250,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,0,Good,PConc,Good,Av,GLQ,3,Unf,0,245,930,GasA,Excellent,Y,SBrkr,950,1045,1995,1,0,2,1,4,1,8,Typ,1,Attchd,RFn,2,610,Typical,Paved,275,170,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,237,-93.679803,42.017867
Two_Story_1946_and_Newer,Residential_Low_Density,75,9750,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Above_Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Av,GLQ,3,Unf,0,133,1108,GasA,Excellent,Y,SBrkr,1108,989,2097,1,0,2,1,3,1,8,Typ,1,Detchd,RFn,2,583,Typical,Paved,253,170,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,274.3,-93.682686,42.017858
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,9100,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,1836,1860,GasA,Excellent,Y,SBrkr,1836,0,1836,0,0,2,0,3,1,8,Typ,1,Attchd,Fin,2,484,Typical,Paved,120,33,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,216.837,-93.681895,42.017186
One_Story_PUD_1946_and_Newer,Residential_Medium_Density,37,4435,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Typical,PConc,Typical,Av,GLQ,3,Unf,0,131,848,GasA,Excellent,Y,SBrkr,848,0,848,1,0,1,0,1,1,4,Typ,0,Attchd,Fin,2,420,Typical,Paved,140,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,133,-93.681191,42.016275
One_Story_PUD_1946_and_Newer,Residential_Medium_Density,37,4435,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,186,848,GasA,Excellent,Y,SBrkr,848,0,848,1,0,1,0,1,1,3,Typ,1,Attchd,RFn,2,420,Typical,Paved,140,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,155.9,-93.683728,42.016252
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8810,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,390,1390,GasA,Excellent,Y,SBrkr,1390,0,1390,1,0,2,0,3,1,7,Typ,0,Attchd,RFn,2,545,Typical,Paved,0,68,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Normal,207,-93.687684,42.015914
Two_Story_1946_and_Newer,Residential_Low_Density,41,12393,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,FR2,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,847,847,GasA,Excellent,Y,SBrkr,847,1101,1948,0,0,2,1,4,1,8,Typ,1,BuiltIn,Fin,2,434,Typical,Paved,100,48,0,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Normal,195,-93.687685,42.016092
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,9135,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120,Typical,PConc,Typical,Av,GLQ,3,Unf,0,1342,1682,GasA,Excellent,Y,SBrkr,1700,0,1700,1,0,2,0,3,1,7,Typ,0,Attchd,RFn,2,544,Typical,Paved,192,23,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,200,-93.687826,42.014636
Two_Story_1946_and_Newer,Residential_Low_Density,70,8400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Av,Unf,7,Unf,0,784,784,GasA,Excellent,Y,SBrkr,784,827,1611,0,0,2,1,3,1,6,Typ,0,Attchd,RFn,2,572,Typical,Paved,144,36,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Normal,195.8,-93.68411599999999,42.015793
Two_Story_1946_and_Newer,Residential_Low_Density,89,11645,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,860,860,GasA,Excellent,Y,SBrkr,860,860,1720,0,0,2,1,3,1,7,Typ,0,Attchd,RFn,2,565,Typical,Paved,0,70,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,WD ,Normal,196.5,-93.685369,42.01397
Two_Story_1945_and_Older,Residential_Low_Density,67,8777,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Edwards,Feedr,Norm,OneFam,Two_Story,Above_Average,1910,2000,Gable,CompShg,Plywood,Plywood,None,0,Good,CBlock,Typical,No,Rec,6,BLQ,337,166,676,GasA,Good,Y,SBrkr,760,676,1436,1,0,2,0,3,1,6,Min1,0,Attchd,Unf,2,528,Typical,Paved,147,0,0,0,0,0,No_Pool,No_Fence,Shed,420,10,2006,WD ,Normal,98,-93.67826699999999,42.0195855
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,134,17755,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Below_Average,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132,Typical,CBlock,Typical,No,BLQ,2,Unf,0,1290,1466,GasA,Typical,Y,SBrkr,1466,0,1466,0,0,1,1,3,1,6,Typ,2,Attchd,Fin,2,528,Typical,Paved,0,140,0,0,100,0,No_Pool,No_Fence,None,0,11,2006,WD ,Normal,149.9,-93.676369,42.020995
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,67,8877,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Fair,No,LwQ,4,Unf,0,0,836,GasA,Typical,Y,FuseF,1220,0,1220,0,0,1,0,2,1,6,Typ,0,Detchd,Unf,2,396,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,COD,Normal,102,-93.676361,42.020342
PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,35,3675,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,0,547,GasA,Good,Y,SBrkr,1072,0,1072,1,0,1,0,2,1,5,Typ,0,Basment,Fin,2,525,Typical,Paved,0,28,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,145,-93.670025,42.018961
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24,2522,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,Two_Story,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50,Typical,PConc,Typical,No,Unf,7,Unf,0,970,970,GasA,Excellent,Y,SBrkr,970,739,1709,0,0,2,0,3,1,7,Maj1,0,Detchd,Unf,2,380,Typical,Paved,0,40,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,134,-93.670063,42.018813
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,32,3363,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,Two_Story,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117,Typical,PConc,Typical,No,Unf,7,Unf,0,976,976,GasA,Excellent,Y,SBrkr,976,732,1708,0,0,2,0,3,1,7,Maj1,0,Detchd,Unf,2,380,Typical,Paved,0,40,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,130,-93.669924,42.018809
